Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787822810,9,,Aggregated,2.625000,0.000000,1100,1300,1500,1900,3000,3200,5900,5900,5900,5900,5900,30,0,1100,1522.7585798666703,725.2599660000101,5892.038832000026,318.26666666666665
1787822811,9,,Aggregated,2.777778,0.000000,1100,1400,1600,1900,3000,5900,11000,11000,11000,11000,11000,37,0,1100,1730.204684918923,713.0889670000329,10723.86204899999,318.9189189189189
1787822812,9,,Aggregated,2.800000,0.000000,1100,1300,1500,1900,3000,3200,11000,11000,11000,11000,11000,42,0,1100,1630.8676588809547,713.0889670000329,10723.86204899999,319.0
1787822813,9,,Aggregated,3.400000,0.000000,1100,1300,1500,1900,3000,5900,13000,13000,13000,13000,13000,46,0,1100,1839.1385729347855,713.0889670000329,12588.336749000007,319.6304347826087
1787822814,9,,Aggregated,3.800000,0.000000,1100,1300,1500,1900,3000,5900,13000,13000,13000,13000,13000,49,0,1100,1812.6270086938798,713.0889670000329,12588.336749000007,320.3265306122449
1787822815,9,,Aggregated,4.100000,0.000000,1100,1300,1500,1900,3000,5900,11000,13000,13000,13000,13000,54,0,1100,1780.8826002962976,713.0889670000329,12588.336749000007,320.3888888888889
1787822816,9,,Aggregated,4.300000,0.000000,1100,1300,1500,1900,3000,5900,11000,13000,13000,13000,13000,60,0,1100,1694.4363970999996,713.0889670000329,12588.336749000007,320.4166666666667
1787822817,9,,Aggregated,4.300000,0.000000,1100,1300,1500,1900,3000,5900,13000,17000,17000,17000,17000,64,0,1100,1898.6946279687493,713.0889670000329,16795.45112599999,320.90625
1787822818,9,,Aggregated,4.500000,0.000000,1100,1300,1500,1900,3000,5900,13000,17000,17000,17000,17000,69,0,1100,1839.1328235797107,713.0889670000329,16795.45112599999,320.72463768115944
1787822819,9,,Aggregated,4.500000,0.000000,1100,1300,1500,1600,2900,5900,13000,17000,17000,17000,17000,73,0,1100,1799.6864962054792,713.0889670000329,16795.45112599999,321.2328767123288
1787822820,9,,Aggregated,4.500000,0.000000,1100,1100,1500,1600,2900,5900,13000,17000,17000,17000,17000,78,0,1100,1754.7333206923067,713.0889670000329,16795.45112599999,321.1923076923077
1787822821,9,,Aggregated,4.800000,0.000000,1000,1100,1400,1600,2500,3200,13000,17000,17000,17000,17000,85,0,1000,1683.4271478705875,713.0889670000329,16795.45112599999,321.3764705882353
1787822822,9,,Aggregated,5.000000,0.000000,1000,1100,1400,1500,2400,3200,13000,17000,17000,17000,17000,91,0,1000,1629.7787728791207,713.0889670000329,16795.45112599999,321.3626373626374
1787822823,9,,Aggregated,4.800000,0.000000,1000,1100,1300,1500,2400,3200,13000,17000,17000,17000,17000,95,0,1000,1596.6606030105258,713.0889670000329,16795.45112599999,321.6736842105263
1787822824,9,,Aggregated,4.700000,0.000000,1000,1100,1300,1500,2400,3200,13000,17000,17000,17000,17000,100,0,1000,1571.3243980899997,713.0889670000329,16795.45112599999,321.77
1787822825,9,,Aggregated,4.900000,0.000000,1000,1100,1300,1400,2300,3000,11000,13000,17000,17000,17000,106,0,1000,1533.0685305471702,713.0889670000329,16795.45112599999,321.72641509433964
1787822826,9,,Aggregated,5.100000,0.000000,1000,1100,1200,1400,2100,3000,11000,13000,17000,17000,17000,112,0,1000,1498.676136946429,713.0889670000329,16795.45112599999,321.7857142857143
1787822827,9,,Aggregated,5.300000,0.000000,1000,1100,1100,1400,2100,3000,11000,13000,17000,17000,17000,116,0,990,1475.9870284137942,713.0889670000329,16795.45112599999,321.9396551724138
1787822828,9,,Aggregated,5.300000,0.000000,1000,1100,1200,1400,2100,3000,11000,13000,17000,17000,17000,120,0,990,1463.1204356833348,713.0889670000329,16795.45112599999,321.81666666666666
1787822829,9,,Aggregated,5.300000,0.000000,990,1100,1100,1400,2100,3000,11000,13000,17000,17000,17000,127,0,990,1442.1541589527574,713.0889670000329,16795.45112599999,321.8897637795276
1787822830,9,,Aggregated,5.100000,0.000000,990,1100,1100,1300,2000,3000,11000,13000,17000,17000,17000,132,0,990,1421.2214595151522,713.0889670000329,16795.45112599999,321.8030303030303
1787822831,9,,Aggregated,5.200000,0.000000,990,1100,1100,1300,2000,3000,11000,13000,17000,17000,17000,137,0,990,1405.3839254087595,713.0889670000329,16795.45112599999,321.7007299270073
