Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787824334,9,,Aggregated,2.000000,0.000000,1000,1100,2400,2400,3700,4200,4400,4400,4400,4400,4400,28,0,1000,1530.2550433928593,711.5487789999975,4394.448065999995,322.0357142857143
1787824335,9,,Aggregated,2.111111,0.000000,1000,1100,1900,2400,3400,4200,4400,4400,4400,4400,4400,31,0,1000,1475.338100838712,711.5487789999975,4394.448065999995,322.2903225806452
1787824336,9,,Aggregated,2.400000,0.000000,1000,1100,1900,2400,3700,4400,7500,7500,7500,7500,7500,36,0,990,1574.5137271111103,711.5487789999975,7519.496914000001,323.22222222222223
1787824337,9,,Aggregated,2.800000,0.000000,1000,1100,1900,2400,3700,4400,12000,12000,12000,12000,12000,42,0,990,1773.3760200238098,711.5487789999975,12252.001071999985,322.5
1787824338,9,,Aggregated,3.100000,0.000000,1000,1100,1900,2100,3700,4400,12000,12000,12000,12000,12000,47,0,1000,1709.213155297874,711.5487789999975,12252.001071999985,322.27659574468083
1787824339,9,,Aggregated,3.800000,0.000000,1000,1100,1100,2100,3700,4400,12000,12000,12000,12000,12000,50,0,1000,1665.3920255400014,711.5487789999975,12252.001071999985,322.38
1787824340,9,,Aggregated,4.100000,0.000000,1000,1100,1900,2100,3400,4400,7500,12000,12000,12000,12000,55,0,1000,1642.9976967818204,711.5487789999975,12252.001071999985,322.07272727272726
1787824341,9,,Aggregated,4.200000,0.000000,1000,1100,1100,2100,3400,4400,7500,12000,12000,12000,12000,60,0,990,1574.1328020666688,711.5487789999975,12252.001071999985,321.8
1787824342,9,,Aggregated,4.200000,0.000000,1000,1100,1100,2000,3000,4200,7500,12000,12000,12000,12000,64,0,990,1533.4184025000025,711.5487789999975,12252.001071999985,321.359375
1787824343,9,,Aggregated,4.500000,0.000000,1000,1100,1100,2100,3400,4400,12000,19000,19000,19000,19000,70,0,990,1747.7168297285734,711.5487789999975,18588.238251000006,321.87142857142857
1787824344,9,,Aggregated,4.500000,0.000000,990,1100,1100,2000,3000,4400,12000,19000,19000,19000,19000,73,0,990,1715.8139961917825,711.5487789999975,18588.238251000006,321.958904109589
